# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2406       1.373088963928e-11       3.176154917049e-13      -6.813014666337e-13       0.000000000000e+00       1.407192791038e-16       1.545660824075e-17       5.233534412979e-19 
 2407       1.369870980009e-11       3.161116886770e-13      -6.705687684858e-13       0.000000000000e+00       1.404458537802e-16       1.557260922913e-17       4.975693915629e-19 
 2408       1.366602516544e-11       3.146736746105e-13      -6.598885090173e-13       0.000000000000e+00       1.401730290898e-16       1.569037120433e-17       4.709738566482e-19 
 2409       1.363283996522e-11       3.133015291105e-13      -6.492650559018e-13       0.000000000000e+00       1.399008033240e-16       1.580992197531e-17       4.434788140123e-19 
 2410       1.359915844620e-11       3.119953316268e-13      -6.387027909155e-13       0.000000000000e+00       1.396291747625e-16       1.593128943324e-17       4.149959536585e-19 
 2411       1.356498487210e-11       3.107551614535e-13      -6.282061099518e-13       0.000000000000e+00       1.393581416732e-16       1.605450155150e-17       3.854366778381e-19 
 2412       1.353032352359e-11       3.095810977285e-13      -6.177794230364e-13       0.000000000000e+00       1.390877023120e-16       1.617958638581e-17       3.547121007542e-19 
 2413       1.349517869827e-11       3.084732194335e-13      -6.074271543408e-13       0.000000000000e+00       1.388178549233e-16       1.630657207430e-17       3.227330482644e-19 
 2414       1.345955471077e-11       3.074316053936e-13      -5.971537421975e-13       0.000000000000e+00       1.385485977394e-16       1.643548683759e-17       2.894100575850e-19 
 2415       1.342345589270e-11       3.064563342770e-13      -5.869636391143e-13       0.000000000000e+00       1.382799289809e-16       1.656635897888e-17       2.546533769943e-19 
 2416       1.338688752589e-11       3.055473499503e-13      -5.768609143410e-13       0.000000000000e+00       1.380118469546e-16       1.669919998405e-17       2.183971845949e-19 
 2417       1.334985864829e-11       3.047040566543e-13      -5.668480589100e-13       0.000000000000e+00       1.377443503488e-16       1.683395370993e-17       1.806724055858e-19 
 2418       1.331237926511e-11       3.039257213744e-13      -5.569271733829e-13       0.000000000000e+00       1.374774379401e-16       1.697054688828e-17       1.415343356972e-19 
 2419       1.327445941722e-11       3.032116082589e-13      -5.471003646466e-13       0.000000000000e+00       1.372111084950e-16       1.710890599750e-17       1.010384624049e-19 
 2420       1.323610918115e-11       3.025609786159e-13      -5.373697459196e-13       0.000000000000e+00       1.369453607701e-16       1.724895726239e-17       5.924046513184e-20 
 2421       1.319733866917e-11       3.019730909103e-13      -5.277374367589e-13       0.000000000000e+00       1.366801935119e-16       1.739062665387e-17       1.619621544916e-20 
 2422       1.315815802930e-11       3.014472007607e-13      -5.182055630654e-13       0.000000000000e+00       1.364156054569e-16       1.753383988870e-17      -2.803822272275e-20 
 2423       1.311857744533e-11       3.009825609361e-13      -5.087762570908e-13       0.000000000000e+00       1.361515953316e-16       1.767852242925e-17      -7.340659291300e-20 
 2424       1.307860713691e-11       3.005784213533e-13      -4.994516574438e-13       0.000000000000e+00       1.358881618527e-16       1.782459948321e-17      -1.198524458990e-19 
 2425       1.303825735956e-11       3.002340290733e-13      -4.902339090963e-13       0.000000000000e+00       1.356253037266e-16       1.797199600334e-17      -1.673191395056e-19 
 2426       1.299753840469e-11       2.999486282987e-13      -4.811251633900e-13       0.000000000000e+00       1.353630196496e-16       1.812063668718e-17      -2.157498384034e-19 
 2427       1.295646059966e-11       2.997214603703e-13      -4.721275780421e-13       0.000000000000e+00       1.351013083082e-16       1.827044597680e-17      -2.650875139080e-19 
 2428       1.291503430782e-11       2.995517637640e-13      -4.632433171523e-13       0.000000000000e+00       1.348401683786e-16       1.842134805856e-17      -3.152749437789e-19 
 2429       1.287326992853e-11       2.994387740881e-13      -4.544745512088e-13       0.000000000000e+00       1.345795985270e-16       1.857326686278e-17      -3.662547120181e-19 
 2430       1.283117789721e-11       2.993817240798e-13      -4.458234570944e-13       0.000000000000e+00       1.343195974095e-16       1.872612606354e-17      -4.179692086689e-19 
 2431       1.278876868538e-11       2.993798436023e-13      -4.372922180933e-13       0.000000000000e+00       1.340601636721e-16       1.887984907839e-17      -4.703606296151e-19 
 2432       1.274605280069e-11       2.994323596418e-13      -4.288830238971e-13       0.000000000000e+00       1.338012959505e-16       1.903435906805e-17      -5.233709763795e-19 
 2433       1.270304078696e-11       2.995384963042e-13      -4.205980706109e-13       0.000000000000e+00       1.335429928704e-16       1.918957893623e-17      -5.769420559229e-19 
 2434       1.265974322421e-11       2.996974748124e-13      -4.124395607602e-13       0.000000000000e+00       1.332852530475e-16       1.934543132926e-17      -6.310154804429e-19 
 2435       1.261617072872e-11       2.999085135029e-13      -4.044097032965e-13       0.000000000000e+00       1.330280750870e-16       1.950183863591e-17      -6.855326671728e-19 
 2436       1.257233395305e-11       3.001708278227e-13      -3.965107136044e-13       0.000000000000e+00       1.327714575842e-16       1.965872298707e-17      -7.404348381803e-19 
 2437       1.252824358608e-11       3.004836303264e-13      -3.887448135072e-13       0.000000000000e+00       1.325153991240e-16       1.981600625551e-17      -7.956630201667e-19 
 2438       1.248391035303e-11       3.008461306733e-13      -3.811142312736e-13       0.000000000000e+00       1.322598982813e-16       1.997361005563e-17      -8.511580442653e-19 
 2439       1.243934501556e-11       3.012575356237e-13      -3.736212016238e-13       0.000000000000e+00       1.320049536206e-16       2.013145574315e-17      -9.068605458404e-19 
 2440       1.239455837171e-11       3.017170490366e-13      -3.662679657360e-13       0.000000000000e+00       1.317505636961e-16       2.028946441487e-17      -9.627109642863e-19 
 2441       1.234956125604e-11       3.022238718659e-13      -3.590567712528e-13       0.000000000000e+00       1.314967270522e-16       2.044755690841e-17      -1.018649542826e-18 
 2442       1.230436453958e-11       3.027772021580e-13      -3.519898722870e-13       0.000000000000e+00       1.312434422225e-16       2.060565380195e-17      -1.074616328310e-18 
 2443       1.225897912994e-11       3.033762350481e-13      -3.450695294285e-13       0.000000000000e+00       1.309907077306e-16       2.076367541393e-17      -1.130551171016e-18 
 2444       1.221341597130e-11       3.040201627576e-13      -3.382980097502e-13       0.000000000000e+00       1.307385220898e-16       2.092154180281e-17      -1.186393724445e-18 
 2445       1.216768604445e-11       3.047081745907e-13      -3.316775868146e-13       0.000000000000e+00       1.304868838031e-16       2.107917276683e-17      -1.242083445124e-18 
 2446       1.212180036687e-11       3.054394569318e-13      -3.252105406800e-13       0.000000000000e+00       1.302357913631e-16       2.123648784368e-17      -1.297559592403e-18 
 2447       1.207576999270e-11       3.062131932416e-13      -3.188991579066e-13       0.000000000000e+00       1.299852432523e-16       2.139340631028e-17      -1.352761228252e-18 
 2448       1.202960601285e-11       3.070285640549e-13      -3.127457315631e-13       0.000000000000e+00       1.297352379426e-16       2.154984718252e-17      -1.407627217064e-18 
 2449       1.198331955499e-11       3.078847469770e-13      -3.067525612330e-13       0.000000000000e+00       1.294857738958e-16       2.170572921497e-17      -1.462096225449e-18 
 2450       1.193692178359e-11       3.087809166808e-13      -3.009219530207e-13       0.000000000000e+00       1.292368495631e-16       2.186097090061e-17      -1.516106722038e-18 
 2451       1.189042389998e-11       3.097162449035e-13      -2.952562195579e-13       0.000000000000e+00       1.289884633854e-16       2.201549047061e-17      -1.569596977276e-18 
 2452       1.184383714237e-11       3.106899004440e-13      -2.897576800100e-13       0.000000000000e+00       1.287406137934e-16       2.216920589401e-17      -1.622505063228e-18 
 2453       1.179717278590e-11       3.117010491595e-13      -2.844286600824e-13       0.000000000000e+00       1.284932992071e-16       2.232203487749e-17      -1.674768853370e-18 
 2454       1.175044214267e-11       3.127488539623e-13      -2.792714920266e-13       0.000000000000e+00       1.282465180364e-16       2.247389486507e-17      -1.726326022395e-18 
 2455       1.170365624409e-11       3.138324459663e-13      -2.742880354576e-13       0.000000000000e+00       1.280002687673e-16       2.262471975875e-17      -1.777120795022e-18 
 2456       1.165682488580e-11       3.149508377438e-13      -2.694782366698e-13       0.000000000000e+00       1.277545502236e-16       2.277451018973e-17      -1.827124236835e-18 
 2457       1.160995757715e-11       3.161030095454e-13      -2.648415607406e-13       0.000000000000e+00       1.275093613067e-16       2.292328354646e-17      -1.876314084066e-18 
 2458       1.156306385835e-11       3.172879380995e-13      -2.603774699369e-13       0.000000000000e+00       1.272647009094e-16       2.307105728108e-17      -1.924668005499e-18 
 2459       1.151615330057e-11       3.185045966090e-13      -2.560854237112e-13       0.000000000000e+00       1.270205679158e-16       2.321784890951e-17      -1.972163602405e-18 
 2460       1.146923550591e-11       3.197519547477e-13      -2.519648786986e-13       0.000000000000e+00       1.267769612011e-16       2.336367601147e-17      -2.018778408476e-18 
 2461       1.142232010747e-11       3.210289786562e-13      -2.480152887137e-13       0.000000000000e+00       1.265338796317e-16       2.350855623059e-17      -2.064489889754e-18 
 2462       1.137541676934e-11       3.223346309390e-13      -2.442361047473e-13       0.000000000000e+00       1.262913220652e-16       2.365250727445e-17      -2.109275444571e-18 
 2463       1.132853518670e-11       3.236678706602e-13      -2.406267749629e-13       0.000000000000e+00       1.260492873505e-16       2.379554691465e-17      -2.153112403475e-18 
 2464       1.128168508577e-11       3.250276533399e-13      -2.371867446939e-13       0.000000000000e+00       1.258077743276e-16       2.393769298692e-17      -2.195978029168e-18 
 2465       1.123487622390e-11       3.264129309511e-13      -2.339154564401e-13       0.000000000000e+00       1.255667818275e-16       2.407896339111e-17      -2.237849516439e-18 
 2466       1.118811838959e-11       3.278226519155e-13      -2.308123498646e-13       0.000000000000e+00       1.253263086726e-16       2.421937609133e-17      -2.278703992092e-18 
 2467       1.114142140250e-11       3.292557610999e-13      -2.278768617905e-13       0.000000000000e+00       1.250863536764e-16       2.435894911598e-17      -2.318518514888e-18 
 2468       1.109479511350e-11       3.307111998129e-13      -2.251084261977e-13       0.000000000000e+00       1.248469156433e-16       2.449770055782e-17      -2.357270075468e-18 
 2469       1.104824940470e-11       3.321879058008e-13      -2.225064742196e-13       0.000000000000e+00       1.246079933691e-16       2.463564857405e-17      -2.394935596295e-18 
 2470       1.100179418946e-11       3.336848132445e-13      -2.200704341401e-13       0.000000000000e+00       1.243695856405e-16       2.477281138635e-17      -2.431491931582e-18 
 2471       1.095543941246e-11       3.352008527552e-13      -2.177997313900e-13       0.000000000000e+00       1.241316912354e-16       2.490920728099e-17      -2.466915867226e-18 
 2472       1.090919504971e-11       3.367349513712e-13      -2.156937885441e-13       0.000000000000e+00       1.238943089229e-16       2.504485460886e-17      -2.501184120744e-18 
 2473       1.086307110857e-11       3.382860325542e-13      -2.137520253180e-13       0.000000000000e+00       1.236574374628e-16       2.517977178556e-17      -2.534273341201e-18 
